CardNum,Date,Site,When,Profile,Dept,Time,Slot
00002303,2020-05-31,Site B,2020-05-31 07:52:00,0,Dept 2,07:52:00,0700 to 0829
00002317,2020-05-28,Site B,2020-05-28 08:41:00,0,Dept 4,08:41:00,0830 to 0929
00002317,2020-05-31,Site B,2020-05-31 08:13:00,0,Dept 4,08:13:00,0700 to 0829
00002327,2020-05-25,Site B,2020-05-25 10:09:00,0,Dept 14,10:09:00,0930 to 1030
00002327,2020-05-28,Site B,2020-05-28 10:26:00,0,Dept 14,10:26:00,0930 to 1030
00002327,2020-05-31,Site B,2020-05-31 10:30:00,0,Dept 14,10:30:00,0930 to 1030
00002330,2020-05-28,Site A,2020-05-28 08:31:00,0,Dept 4,08:31:00,0830 to 0929
00002330,2020-05-29,Site A,2020-05-29 08:14:00,0,Dept 4,08:14:00,0700 to 0829
00002330,2020-05-30,Site A,2020-05-30 08:32:00,0,Dept 4,08:32:00,0830 to 0929
00002330,2020-05-31,Site B,2020-05-31 10:09:00,0,Dept 4,10:09:00,0930 to 1030
00002364,2020-05-28,Site B,2020-05-28 07:49:00,0,Dept 17,07:49:00,0700 to 0829
00002364,2020-05-29,Site B,2020-05-29 08:30:00,0,Dept 4,08:30:00,0830 to 0929
00002364,2020-05-30,Site B,2020-05-30 08:47:00,0,Dept 4,08:47:00,0830 to 0929
00002382,2020-05-25,Site B,2020-05-25 08:35:00,0,Dept 10,08:35:00,0830 to 0929
00002382,2020-05-28,Site B,2020-05-28 08:27:00,0,Dept 10,08:27:00,0700 to 0829
00002382,2020-05-29,Site B,2020-05-29 08:27:00,0,Dept 10,08:27:00,0700 to 0829
00002382,2020-05-31,Site B,2020-05-31 08:26:00,0,Dept 10,08:26:00,0700 to 0829
00002394,2020-05-25,Site B,2020-05-25 09:08:00,0,Dept 4,09:08:00,0830 to 0929
00002394,2020-05-26,Site B,2020-05-26 09:08:00,0,Dept 4,09:08:00,0830 to 0929
00002394,2020-05-28,Site B,2020-05-28 09:15:00,0,Dept 4,09:15:00,0830 to 0929
00002401,2020-05-27,Site B,2020-05-27 08:34:00,0,Dept 4,08:34:00,0830 to 0929
00002401,2020-05-28,Site B,2020-05-28 08:53:00,0,Dept 4,08:53:00,0830 to 0929
00002401,2020-05-29,Site B,2020-05-29 08:47:00,0,Dept 4,08:47:00,0830 to 0929
00002401,2020-05-31,Site B,2020-05-31 08:37:00,0,Dept 4,08:37:00,0830 to 0929
00002409,2020-05-26,Site A,2020-05-26 07:50:00,0,Dept 5,07:50:00,0700 to 0829
00002409,2020-05-28,Site A,2020-05-28 09:53:00,0,Dept 5,09:53:00,0930 to 1030
00002409,2020-05-29,Site A,2020-05-29 07:38:00,0,Dept 5,07:38:00,0700 to 0829
00002409,2020-05-31,Site A,2020-05-31 08:07:00,0,Dept 5,08:07:00,0700 to 0829
00002419,2020-05-25,Site B,2020-05-25 08:15:00,0,Dept 4,08:15:00,0700 to 0829
00002419,2020-05-28,Site B,2020-05-28 08:12:00,0,Dept 4,08:12:00,0700 to 0829
00002419,2020-05-29,Site B,2020-05-29 08:04:00,0,Dept 4,08:04:00,0700 to 0829
00002419,2020-05-31,Site B,2020-05-31 08:13:00,0,Dept 4,08:13:00,0700 to 0829
00002431,2020-05-26,Site B,2020-05-26 09:04:00,0,Dept 3,09:04:00,0830 to 0929
00002431,2020-05-27,Site B,2020-05-27 09:10:00,0,Dept 3,09:10:00,0830 to 0929
00002431,2020-05-28,Site B,2020-05-28 09:12:00,0,Dept 3,09:12:00,0830 to 0929
00002431,2020-05-29,Site B,2020-05-29 09:11:00,0,Dept 3,09:11:00,0830 to 0929
00002431,2020-05-31,Site B,2020-05-31 08:45:00,0,Dept 3,08:45:00,0830 to 0929
00002457,2020-05-30,Site A,2020-05-30 10:19:00,0,Dept 4,10:19:00,0930 to 1030
00002474,2020-05-29,Site A,2020-05-29 09:20:00,0,Dept 18,09:20:00,0830 to 0929
00002492,2020-05-28,Site B,2020-05-28 09:40:00,0,Dept 16,09:40:00,0930 to 1030
00002502,2020-05-26,Site A,2020-05-26 08:16:00,0,Dept 14,08:16:00,0700 to 0829
00002502,2020-05-27,Site A,2020-05-27 09:31:00,0,Dept 14,09:31:00,0930 to 1030
00002502,2020-05-28,Site A,2020-05-28 08:30:00,0,Dept 5,08:30:00,0830 to 0929
00002502,2020-05-29,Site A,2020-05-29 08:37:00,0,Dept 5,08:37:00,0830 to 0929
00002533,2020-05-31,Site B,2020-05-31 07:52:00,0,Dept 3,07:52:00,0700 to 0829
00002538,2020-05-26,Site A,2020-05-26 09:04:00,0,Dept 12,09:04:00,0830 to 0929
00002538,2020-05-27,Site B,2020-05-27 09:29:00,0,Dept 12,09:29:00,0830 to 0929
00002538,2020-05-29,Site A,2020-05-29 08:24:00,0,Dept 12,08:24:00,0700 to 0829
00002545,2020-05-26,Site A,2020-05-26 07:47:00,0,Dept 18,07:47:00,0700 to 0829
00002596,2020-05-25,Site B,2020-05-25 08:08:00,0,Dept 19,08:08:00,0700 to 0829
00002596,2020-05-26,Site B,2020-05-26 09:25:00,0,Dept 19,09:25:00,0830 to 0929
00002596,2020-05-27,Site B,2020-05-27 09:13:00,0,Dept 19,09:13:00,0830 to 0929
00002596,2020-05-28,Site B,2020-05-28 09:33:00,0,Dept 19,09:33:00,0930 to 1030
00002596,2020-05-29,Site B,2020-05-29 09:35:00,0,Dept 19,09:35:00,0930 to 1030
00002596,2020-05-30,Site B,2020-05-30 10:02:00,0,Dept 19,10:02:00,0930 to 1030
00002596,2020-05-31,Site B,2020-05-31 10:13:00,0,Dept 19,10:13:00,0930 to 1030
00002631,2020-05-25,Site B,2020-05-25 08:51:00,0,Dept 4,08:51:00,0830 to 0929
00002652,2020-05-26,Site A,2020-05-26 09:54:00,0,Dept 8,09:54:00,0930 to 1030
00002702,2020-05-29,Site A,2020-05-29 07:24:00,0,Dept 18,07:24:00,0700 to 0829
00002783,2020-05-26,Site B,2020-05-26 07:18:00,0,Dept 4,07:18:00,0700 to 0829
00002783,2020-05-27,Site B,2020-05-27 07:22:00,0,Dept 4,07:22:00,0700 to 0829
00002783,2020-05-28,Site B,2020-05-28 07:14:00,0,Dept 4,07:14:00,0700 to 0829
00002783,2020-05-29,Site B,2020-05-29 07:00:00,0,Dept 4,07:00:00,0700 to 0829
00002783,2020-05-31,Site B,2020-05-31 07:40:00,0,Dept 4,07:40:00,0700 to 0829
00002791,2020-05-25,Site B,2020-05-25 09:32:00,0,Dept 2,09:32:00,0930 to 1030
00002791,2020-05-29,Site B,2020-05-29 09:08:00,0,Dept 2,09:08:00,0830 to 0929
00002791,2020-05-30,Site B,2020-05-30 09:37:00,0,Dept 2,09:37:00,0930 to 1030
00002791,2020-05-31,Site B,2020-05-31 09:35:00,0,Dept 2,09:35:00,0930 to 1030
00002802,2020-05-25,Site B,2020-05-25 09:08:00,0,Dept 4,09:08:00,0830 to 0929
00002802,2020-05-26,Site B,2020-05-26 08:06:00,0,Dept 4,08:06:00,0700 to 0829
00002802,2020-05-27,Site B,2020-05-27 08:04:00,0,Dept 4,08:04:00,0700 to 0829
00002802,2020-05-28,Site B,2020-05-28 08:07:00,0,Dept 4,08:07:00,0700 to 0829
00002802,2020-05-29,Site B,2020-05-29 08:08:00,0,Dept 4,08:08:00,0700 to 0829
00002802,2020-05-30,Site B,2020-05-30 09:19:00,0,Dept 4,09:19:00,0830 to 0929
00002802,2020-05-31,Site B,2020-05-31 09:20:00,0,Dept 4,09:20:00,0830 to 0929
00002814,2020-05-28,Site B,2020-05-28 08:54:00,0,Dept 8,08:54:00,0830 to 0929
00002816,2020-05-25,Site B,2020-05-25 08:29:00,0,Dept 4,08:29:00,0700 to 0829
00002816,2020-05-26,Site B,2020-05-26 08:28:00,0,Dept 4,08:28:00,0700 to 0829
00002816,2020-05-27,Site B,2020-05-27 10:04:00,0,Dept 4,10:04:00,0930 to 1030
00002816,2020-05-29,Site B,2020-05-29 08:29:00,0,Dept 4,08:29:00,0700 to 0829
00002816,2020-05-30,Site B,2020-05-30 08:28:00,0,Dept 4,08:28:00,0700 to 0829
00002818,2020-05-26,Site B,2020-05-26 07:42:00,0,Dept 3,07:42:00,0700 to 0829
00002818,2020-05-27,Site B,2020-05-27 10:04:00,0,Dept 3,10:04:00,0930 to 1030
00002821,2020-05-27,Site B,2020-05-27 08:38:00,0,Dept 4,08:38:00,0830 to 0929
00002821,2020-05-28,Site B,2020-05-28 08:50:00,0,Dept 4,08:50:00,0830 to 0929
00002821,2020-05-30,Site B,2020-05-30 09:03:00,0,Dept 4,09:03:00,0830 to 0929
00002822,2020-05-25,Site B,2020-05-25 08:33:00,0,Dept 4,08:33:00,0830 to 0929
00002822,2020-05-29,Site B,2020-05-29 08:21:00,0,Dept 4,08:21:00,0700 to 0829
00002822,2020-05-31,Site B,2020-05-31 08:30:00,0,Dept 4,08:30:00,0830 to 0929
00002856,2020-05-27,Site A,2020-05-27 08:20:00,0,Dept 8,08:20:00,0700 to 0829
00002902,2020-05-26,Site B,2020-05-26 09:23:00,0,Dept 2,09:23:00,0830 to 0929
00002902,2020-05-27,Site A,2020-05-27 08:14:00,0,Dept 2,08:14:00,0700 to 0829
00002902,2020-05-27,Site B,2020-05-27 08:59:00,0,Dept 16,08:59:00,0830 to 0929
00002902,2020-05-28,Site A,2020-05-28 07:02:00,0,Dept 2,07:02:00,0700 to 0829
00002902,2020-05-29,Site A,2020-05-29 08:07:00,0,Dept 2,08:07:00,0700 to 0829
00002902,2020-05-30,Site A,2020-05-30 08:07:00,0,Dept 2,08:07:00,0700 to 0829
00002903,2020-05-28,Site B,2020-05-28 09:47:00,0,Dept 16,09:47:00,0930 to 1030
00002909,2020-05-29,Site B,2020-05-29 07:59:00,0,Dept 4,07:59:00,0700 to 0829
00002941,2020-05-26,Site B,2020-05-26 08:38:00,0,Dept 4,08:38:00,0830 to 0929
00002941,2020-05-27,Site B,2020-05-27 07:41:00,0,Dept 4,07:41:00,0700 to 0829
00002941,2020-05-30,Site B,2020-05-30 07:26:00,0,Dept 4,07:26:00,0700 to 0829
00002941,2020-05-31,Site B,2020-05-31 07:38:00,0,Dept 4,07:38:00,0700 to 0829
00002944,2020-05-27,Site A,2020-05-27 09:30:00,0,Dept 12,09:30:00,0930 to 1030
00002944,2020-05-28,Site A,2020-05-28 09:32:00,0,Dept 12,09:32:00,0930 to 1030
00002944,2020-05-29,Site A,2020-05-29 10:04:00,0,Dept 12,10:04:00,0930 to 1030
00002960,2020-05-28,Site B,2020-05-28 09:42:00,0,Dept 16,09:42:00,0930 to 1030
00002960,2020-05-30,Site B,2020-05-30 09:48:00,0,Dept 16,09:48:00,0930 to 1030
00002960,2020-05-31,Site B,2020-05-31 09:43:00,0,Dept 16,09:43:00,0930 to 1030
00002984,2020-05-27,Site A,2020-05-27 08:58:00,0,Dept 8,08:58:00,0830 to 0929
00003003,2020-05-26,Site B,2020-05-26 07:23:00,0,Dept 18,07:23:00,0700 to 0829
00003003,2020-05-27,Site A,2020-05-27 08:14:00,0,Dept 11,08:14:00,0700 to 0829
00003003,2020-05-29,Site B,2020-05-29 07:10:00,0,Dept 18,07:10:00,0700 to 0829
00003017,2020-05-26,Site A,2020-05-26 08:50:00,0,Dept 14,08:50:00,0830 to 0929
00003017,2020-05-28,Site A,2020-05-28 08:21:00,0,Dept 14,08:21:00,0700 to 0829
00003039,2020-05-26,Site B,2020-05-26 08:50:00,0,Dept 10,08:50:00,0830 to 0929
00003039,2020-05-28,Site B,2020-05-28 09:29:00,0,Dept 10,09:29:00,0830 to 0929
00003052,2020-05-25,Site B,2020-05-25 08:37:00,0,Dept 16,08:37:00,0830 to 0929
00003052,2020-05-27,Site B,2020-05-27 08:31:00,0,Dept 16,08:31:00,0830 to 0929
00003052,2020-05-28,Site B,2020-05-28 08:34:00,0,Dept 16,08:34:00,0830 to 0929
00003052,2020-05-31,Site B,2020-05-31 08:38:00,0,Dept 16,08:38:00,0830 to 0929
00003062,2020-05-28,Site B,2020-05-28 09:33:00,0,Dept 2,09:33:00,0930 to 1030
00003062,2020-05-31,Site B,2020-05-31 10:06:00,0,Dept 2,10:06:00,0930 to 1030
00003071,2020-05-25,Site B,2020-05-25 07:56:00,0,Dept 4,07:56:00,0700 to 0829
00003071,2020-05-30,Site B,2020-05-30 07:54:00,0,Dept 4,07:54:00,0700 to 0829
00003071,2020-05-31,Site B,2020-05-31 07:52:00,0,Dept 4,07:52:00,0700 to 0829
00003074,2020-05-25,Site B,2020-05-25 09:44:00,0,Dept 4,09:44:00,0930 to 1030
00003074,2020-05-27,Site B,2020-05-27 08:08:00,0,Dept 4,08:08:00,0700 to 0829
00003074,2020-05-28,Site B,2020-05-28 08:11:00,0,Dept 4,08:11:00,0700 to 0829
00003074,2020-05-29,Site B,2020-05-29 07:58:00,0,Dept 4,07:58:00,0700 to 0829
00003074,2020-05-30,Site B,2020-05-30 09:38:00,0,Dept 4,09:38:00,0930 to 1030
00003083,2020-05-26,Site B,2020-05-26 07:51:00,0,Dept 3,07:51:00,0700 to 0829
00003083,2020-05-27,Site B,2020-05-27 07:55:00,0,Dept 3,07:55:00,0700 to 0829
00003083,2020-05-28,Site B,2020-05-28 07:41:00,0,Dept 3,07:41:00,0700 to 0829
00003101,2020-05-26,Site B,2020-05-26 07:04:00,0,Dept 3,07:04:00,0700 to 0829
00003101,2020-05-27,Site B,2020-05-27 07:44:00,0,Dept 3,07:44:00,0700 to 0829
00003101,2020-05-28,Site B,2020-05-28 07:10:00,0,Dept 3,07:10:00,0700 to 0829
00003102,2020-05-25,Site B,2020-05-25 09:20:00,0,Dept 4,09:20:00,0830 to 0929
00003102,2020-05-26,Site B,2020-05-26 07:31:00,0,Dept 4,07:31:00,0700 to 0829
00003102,2020-05-27,Site B,2020-05-27 07:52:00,0,Dept 4,07:52:00,0700 to 0829
00003102,2020-05-29,Site B,2020-05-29 07:14:00,0,Dept 4,07:14:00,0700 to 0829
00003102,2020-05-30,Site B,2020-05-30 07:47:00,0,Dept 4,07:47:00,0700 to 0829
00003102,2020-05-31,Site B,2020-05-31 07:27:00,0,Dept 4,07:27:00,0700 to 0829
00003103,2020-05-25,Site B,2020-05-25 08:42:00,0,Dept 4,08:42:00,0830 to 0929
00003103,2020-05-26,Site B,2020-05-26 09:09:00,0,Dept 4,09:09:00,0830 to 0929
00003103,2020-05-28,Site B,2020-05-28 09:06:00,0,Dept 4,09:06:00,0830 to 0929
00003103,2020-05-29,Site B,2020-05-29 09:08:00,0,Dept 4,09:08:00,0830 to 0929
00003103,2020-05-30,Site B,2020-05-30 09:43:00,0,Dept 4,09:43:00,0930 to 1030
00003103,2020-05-31,Site B,2020-05-31 08:46:00,0,Dept 4,08:46:00,0830 to 0929
00003112,2020-05-29,Site B,2020-05-29 08:59:00,0,Dept 10,08:59:00,0830 to 0929
00003138,2020-05-27,Site A,2020-05-27 08:31:00,0,Dept 11,08:31:00,0830 to 0929
00003138,2020-05-29,Site A,2020-05-29 09:56:00,0,Dept 11,09:56:00,0930 to 1030
00003163,2020-05-27,Site A,2020-05-27 09:45:00,0,Dept 18,09:45:00,0930 to 1030
00003191,2020-05-25,Site B,2020-05-25 08:11:00,0,Dept 4,08:11:00,0700 to 0829
00003191,2020-05-26,Site B,2020-05-26 08:08:00,0,Dept 4,08:08:00,0700 to 0829
00003191,2020-05-28,Site B,2020-05-28 08:03:00,0,Dept 4,08:03:00,0700 to 0829
00003191,2020-05-29,Site B,2020-05-29 08:10:00,0,Dept 4,08:10:00,0700 to 0829
00003191,2020-05-30,Site B,2020-05-30 08:10:00,0,Dept 4,08:10:00,0700 to 0829
00003192,2020-05-26,Site B,2020-05-26 07:23:00,0,Dept 4,07:23:00,0700 to 0829
00003192,2020-05-27,Site B,2020-05-27 07:10:00,0,Dept 4,07:10:00,0700 to 0829
00003192,2020-05-28,Site B,2020-05-28 07:35:00,0,Dept 4,07:35:00,0700 to 0829
00003192,2020-05-30,Site B,2020-05-30 07:09:00,0,Dept 4,07:09:00,0700 to 0829
00003192,2020-05-31,Site B,2020-05-31 07:25:00,0,Dept 4,07:25:00,0700 to 0829
00003202,2020-05-25,Site B,2020-05-25 08:37:00,0,Dept 4,08:37:00,0830 to 0929
00003202,2020-05-26,Site B,2020-05-26 08:49:00,0,Dept 4,08:49:00,0830 to 0929
00003202,2020-05-28,Site B,2020-05-28 08:44:00,0,Dept 4,08:44:00,0830 to 0929
00003202,2020-05-29,Site B,2020-05-29 08:53:00,0,Dept 4,08:53:00,0830 to 0929
00003202,2020-05-30,Site B,2020-05-30 08:50:00,0,Dept 4,08:50:00,0830 to 0929
00003207,2020-05-26,Site B,2020-05-26 08:13:00,0,Dept 4,08:13:00,0700 to 0829
00003207,2020-05-27,Site B,2020-05-27 08:14:00,0,Dept 4,08:14:00,0700 to 0829
00003207,2020-05-29,Site B,2020-05-29 08:15:00,0,Dept 4,08:15:00,0700 to 0829
00003207,2020-05-30,Site B,2020-05-30 08:38:00,0,Dept 4,08:38:00,0830 to 0929
00003207,2020-05-31,Site B,2020-05-31 08:11:00,0,Dept 4,08:11:00,0700 to 0829
00003248,2020-05-30,Site A,2020-05-30 09:09:00,0,Dept 11,09:09:00,0830 to 0929
00003278,2020-05-25,Site B,2020-05-25 08:08:00,0,Dept 4,08:08:00,0700 to 0829
00003278,2020-05-26,Site B,2020-05-26 07:35:00,0,Dept 4,07:35:00,0700 to 0829
00003278,2020-05-28,Site B,2020-05-28 07:53:00,0,Dept 4,07:53:00,0700 to 0829
00003278,2020-05-29,Site B,2020-05-29 07:47:00,0,Dept 4,07:47:00,0700 to 0829
00003302,2020-05-31,Site B,2020-05-31 08:29:00,0,Dept 11,08:29:00,0700 to 0829
00003322,2020-05-26,Site B,2020-05-26 08:58:00,0,Dept 10,08:58:00,0830 to 0929
00003322,2020-05-28,Site B,2020-05-28 09:14:00,0,Dept 10,09:14:00,0830 to 0929
00003322,2020-05-30,Site B,2020-05-30 10:16:00,0,Dept 10,10:16:00,0930 to 1030
00003330,2020-05-27,Site A,2020-05-27 09:40:00,0,Dept 18,09:40:00,0930 to 1030
00003332,2020-05-29,Site B,2020-05-29 09:00:00,0,Dept 4,09:00:00,0830 to 0929
00003337,2020-05-25,Site B,2020-05-25 10:11:00,0,Dept 4,10:11:00,0930 to 1030
00003337,2020-05-27,Site B,2020-05-27 08:29:00,0,Dept 4,08:29:00,0700 to 0829
00003337,2020-05-28,Site B,2020-05-28 08:30:00,0,Dept 4,08:30:00,0830 to 0929
00003350,2020-05-26,Site B,2020-05-26 09:16:00,0,Dept 4,09:16:00,0830 to 0929
00003350,2020-05-27,Site B,2020-05-27 09:34:00,0,Dept 4,09:34:00,0930 to 1030
00003350,2020-05-28,Site B,2020-05-28 09:07:00,0,Dept 4,09:07:00,0830 to 0929
00003350,2020-05-29,Site B,2020-05-29 09:02:00,0,Dept 4,09:02:00,0830 to 0929
00003350,2020-05-31,Site B,2020-05-31 09:39:00,0,Dept 4,09:39:00,0930 to 1030
00003397,2020-05-26,Site B,2020-05-26 07:44:00,0,Dept 3,07:44:00,0700 to 0829
00003397,2020-05-27,Site B,2020-05-27 07:58:00,0,Dept 3,07:58:00,0700 to 0829
00003397,2020-05-28,Site B,2020-05-28 07:44:00,0,Dept 3,07:44:00,0700 to 0829
00003402,2020-05-25,Site B,2020-05-25 08:33:00,0,Dept 2,08:33:00,0830 to 0929
00003402,2020-05-26,Site B,2020-05-26 07:35:00,0,Dept 2,07:35:00,0700 to 0829
00003402,2020-05-27,Site B,2020-05-27 08:11:00,0,Dept 2,08:11:00,0700 to 0829
00003402,2020-05-28,Site B,2020-05-28 07:45:00,0,Dept 2,07:45:00,0700 to 0829
00003402,2020-05-29,Site A,2020-05-29 09:34:00,0,Dept 18,09:34:00,0930 to 1030
00003402,2020-05-29,Site B,2020-05-29 08:02:00,0,Dept 2,08:02:00,0700 to 0829
00003402,2020-05-30,Site B,2020-05-30 09:51:00,0,Dept 2,09:51:00,0930 to 1030
00003402,2020-05-31,Site B,2020-05-31 07:57:00,0,Dept 2,07:57:00,0700 to 0829
00003403,2020-05-26,Site B,2020-05-26 09:17:00,0,Dept 4,09:17:00,0830 to 0929
00003403,2020-05-27,Site B,2020-05-27 08:49:00,0,Dept 4,08:49:00,0830 to 0929
00003403,2020-05-29,Site B,2020-05-29 09:15:00,0,Dept 4,09:15:00,0830 to 0929
00003403,2020-05-31,Site B,2020-05-31 09:16:00,0,Dept 4,09:16:00,0830 to 0929
00003405,2020-05-28,Site B,2020-05-28 07:47:00,0,Dept 4,07:47:00,0700 to 0829
00003433,2020-05-27,Site B,2020-05-27 08:17:00,0,Dept 16,08:17:00,0700 to 0829
00003433,2020-05-30,Site B,2020-05-30 08:32:00,0,Dept 16,08:32:00,0830 to 0929
00003433,2020-05-31,Site B,2020-05-31 08:16:00,0,Dept 16,08:16:00,0700 to 0829
00003435,2020-05-27,Site B,2020-05-27 08:56:00,0,Dept 16,08:56:00,0830 to 0929
00003435,2020-05-30,Site B,2020-05-30 08:55:00,0,Dept 16,08:55:00,0830 to 0929
00003437,2020-05-27,Site B,2020-05-27 08:36:00,0,Dept 11,08:36:00,0830 to 0929
00003437,2020-05-30,Site B,2020-05-30 09:06:00,0,Dept 11,09:06:00,0830 to 0929
00003463,2020-05-26,Site B,2020-05-26 08:11:00,0,Dept 4,08:11:00,0700 to 0829
00003463,2020-05-28,Site B,2020-05-28 09:15:00,0,Dept 4,09:15:00,0830 to 0929
00003463,2020-05-29,Site B,2020-05-29 08:18:00,0,Dept 4,08:18:00,0700 to 0829
00003463,2020-05-31,Site B,2020-05-31 08:19:00,0,Dept 4,08:19:00,0700 to 0829
00003481,2020-05-27,Site A,2020-05-27 10:02:00,0,Dept 1,10:02:00,0930 to 1030
00003492,2020-05-26,Site B,2020-05-26 09:34:00,0,Dept 4,09:34:00,0930 to 1030
00003492,2020-05-27,Site B,2020-05-27 10:07:00,0,Dept 4,10:07:00,0930 to 1030
00003492,2020-05-28,Site B,2020-05-28 08:50:00,0,Dept 4,08:50:00,0830 to 0929
00003492,2020-05-29,Site B,2020-05-29 08:59:00,0,Dept 4,08:59:00,0830 to 0929
00003492,2020-05-30,Site B,2020-05-30 09:09:00,0,Dept 4,09:09:00,0830 to 0929
00003492,2020-05-31,Site B,2020-05-31 10:27:00,0,Dept 4,10:27:00,0930 to 1030
00003504,2020-05-26,Site B,2020-05-26 08:27:00,0,Dept 3,08:27:00,0700 to 0829
00003504,2020-05-28,Site B,2020-05-28 08:28:00,0,Dept 3,08:28:00,0700 to 0829
00003504,2020-05-29,Site B,2020-05-29 08:28:00,0,Dept 3,08:28:00,0700 to 0829
00003507,2020-05-26,Site A,2020-05-26 09:23:00,0,Dept 5,09:23:00,0830 to 0929
00003507,2020-05-27,Site A,2020-05-27 09:07:00,0,Dept 5,09:07:00,0830 to 0929
00003507,2020-05-28,Site A,2020-05-28 09:13:00,0,Dept 5,09:13:00,0830 to 0929
00003507,2020-05-29,Site A,2020-05-29 08:55:00,0,Dept 5,08:55:00,0830 to 0929
00003509,2020-05-26,Site B,2020-05-26 07:46:00,0,Dept 4,07:46:00,0700 to 0829
00003509,2020-05-27,Site B,2020-05-27 08:24:00,0,Dept 4,08:24:00,0700 to 0829
00003509,2020-05-28,Site B,2020-05-28 08:23:00,0,Dept 4,08:23:00,0700 to 0829
00003509,2020-05-30,Site B,2020-05-30 08:32:00,0,Dept 4,08:32:00,0830 to 0929
00003509,2020-05-31,Site B,2020-05-31 08:32:00,0,Dept 4,08:32:00,0830 to 0929
00003576,2020-05-26,Site B,2020-05-26 07:52:00,0,Dept 4,07:52:00,0700 to 0829
00003576,2020-05-28,Site B,2020-05-28 08:00:00,0,Dept 4,08:00:00,0700 to 0829
00003576,2020-05-29,Site B,2020-05-29 07:55:00,0,Dept 4,07:55:00,0700 to 0829
00003576,2020-05-30,Site B,2020-05-30 08:39:00,0,Dept 4,08:39:00,0830 to 0929
00003579,2020-05-26,Site B,2020-05-26 08:37:00,0,Dept 10,08:37:00,0830 to 0929
00003579,2020-05-28,Site B,2020-05-28 08:20:00,0,Dept 10,08:20:00,0700 to 0829
00003602,2020-05-26,Site B,2020-05-26 09:22:00,0,Dept 4,09:22:00,0830 to 0929
00003602,2020-05-27,Site B,2020-05-27 08:26:00,0,Dept 4,08:26:00,0700 to 0829
00003602,2020-05-28,Site B,2020-05-28 09:23:00,0,Dept 4,09:23:00,0830 to 0929
00003602,2020-05-29,Site B,2020-05-29 08:35:00,0,Dept 4,08:35:00,0830 to 0929
00003602,2020-05-30,Site B,2020-05-30 09:01:00,0,Dept 4,09:01:00,0830 to 0929
00003602,2020-05-31,Site B,2020-05-31 09:04:00,0,Dept 4,09:04:00,0830 to 0929
00003603,2020-05-25,Site B,2020-05-25 08:43:00,0,Dept 4,08:43:00,0830 to 0929
00003603,2020-05-26,Site B,2020-05-26 08:11:00,0,Dept 4,08:11:00,0700 to 0829
00003603,2020-05-27,Site B,2020-05-27 08:50:00,0,Dept 4,08:50:00,0830 to 0929
00003603,2020-05-29,Site B,2020-05-29 08:31:00,0,Dept 4,08:31:00,0830 to 0929
00003603,2020-05-30,Site B,2020-05-30 10:15:00,0,Dept 4,10:15:00,0930 to 1030
00003603,2020-05-31,Site B,2020-05-31 08:45:00,0,Dept 4,08:45:00,0830 to 0929
00003618,2020-05-26,Site B,2020-05-26 08:24:00,0,Dept 10,08:24:00,0700 to 0829
00003618,2020-05-30,Site B,2020-05-30 10:24:00,0,Dept 10,10:24:00,0930 to 1030
00003656,2020-05-26,Site B,2020-05-26 08:17:00,0,Dept 4,08:17:00,0700 to 0829
00003656,2020-05-27,Site B,2020-05-27 08:03:00,0,Dept 4,08:03:00,0700 to 0829
00003656,2020-05-28,Site B,2020-05-28 08:08:00,0,Dept 4,08:08:00,0700 to 0829
00003656,2020-05-29,Site B,2020-05-29 08:11:00,0,Dept 4,08:11:00,0700 to 0829
00003674,2020-05-26,Site B,2020-05-26 08:01:00,0,Dept 4,08:01:00,0700 to 0829
00003674,2020-05-30,Site B,2020-05-30 08:04:00,0,Dept 4,08:04:00,0700 to 0829
00003703,2020-05-28,Site B,2020-05-28 08:10:00,0,Dept 10,08:10:00,0700 to 0829
00003703,2020-05-29,Site B,2020-05-29 08:03:00,0,Dept 10,08:03:00,0700 to 0829
00003717,2020-05-25,Site B,2020-05-25 08:23:00,0,Dept 9,08:23:00,0700 to 0829
00003717,2020-05-26,Site A,2020-05-26 08:03:00,0,Dept 2,08:03:00,0700 to 0829
00003717,2020-05-27,Site A,2020-05-27 08:05:00,0,Dept 2,08:05:00,0700 to 0829
00003717,2020-05-27,Site B,2020-05-27 08:09:00,0,Dept 9,08:09:00,0700 to 0829
00003717,2020-05-28,Site A,2020-05-28 07:53:00,0,Dept 2,07:53:00,0700 to 0829
00003717,2020-05-29,Site A,2020-05-29 08:00:00,0,Dept 2,08:00:00,0700 to 0829
00003717,2020-05-29,Site B,2020-05-29 08:34:00,0,Dept 9,08:34:00,0830 to 0929
00003717,2020-05-30,Site B,2020-05-30 08:31:00,0,Dept 9,08:31:00,0830 to 0929
00003717,2020-05-31,Site B,2020-05-31 08:56:00,0,Dept 9,08:56:00,0830 to 0929
00003720,2020-05-25,Site B,2020-05-25 07:59:00,0,Dept 4,07:59:00,0700 to 0829
00003720,2020-05-26,Site B,2020-05-26 08:16:00,0,Dept 4,08:16:00,0700 to 0829
00003720,2020-05-29,Site B,2020-05-29 10:01:00,0,Dept 4,10:01:00,0930 to 1030
00003720,2020-05-30,Site B,2020-05-30 08:01:00,0,Dept 4,08:01:00,0700 to 0829
00003740,2020-05-25,Site B,2020-05-25 08:54:00,0,Dept 4,08:54:00,0830 to 0929
